~id,~label,first_name,last_name,email,phone,date_of_birth,region,country,risk_score,created_date,customer_id,account_type,balance,currency,status,opened_date,device_type,operating_system,fingerprint,ip_address_id,first_seen,merchant_name,category,location,latitude,longitude,risk_tier,registration_date,address,geo_location,is_vpn,is_tor,isp,account_id,merchant_id,amount,timestamp,channel
A0074,Account,,,,,,,,,,C0074,savings,58634.15,AUD,closed,2022-01-12,,,,,,,,,,,,,,,,,,,,,,
A0075,Account,,,,,,,,,,C0075,credit_card,38897.83,AUD,active,2023-12-25,,,,,,,,,,,,,,,,,,,,,,
A0076,Account,,,,,,,,,,C0076,checking,137971.47,AUD,suspended,2020-01-12,,,,,,,,,,,,,,,,,,,,,,
A0077,Account,,,,,,,,,,C0077,credit_card,-3516.85,AUD,active,2021-08-19,,,,,,,,,,,,,,,,,,,,,,
A0078,Account,,,,,,,,,,C0078,credit_card,26041.56,AUD,active,2021-11-25,,,,,,,,,,,,,,,,,,,,,,
A0079,Account,,,,,,,,,,C0079,savings,96591.07,AUD,active,2021-05-28,,,,,,,,,,,,,,,,,,,,,,
A0080,Account,,,,,,,,,,C0080,checking,27668.49,AUD,active,2022-06-24,,,,,,,,,,,,,,,,,,,,,,
A0081,Account,,,,,,,,,,C0081,checking,49439.22,AUD,active,2022-06-09,,,,,,,,,,,,,,,,,,,,,,
A0082,Account,,,,,,,,,,C0082,checking,50956.33,AUD,active,2021-02-11,,,,,,,,,,,,,,,,,,,,,,
A0083,Account,,,,,,,,,,C0083,checking,112925.47,AUD,active,2021-07-13,,,,,,,,,,,,,,,,,,,,,,
A0084,Account,,,,,,,,,,C0084,checking,125319.18,AUD,active,2021-01-03,,,,,,,,,,,,,,,,,,,,,,
A0085,Account,,,,,,,,,,C0085,savings,112479.13,AUD,active,2022-11-04,,,,,,,,,,,,,,,,,,,,,,
A0086,Account,,,,,,,,,,C0086,checking,34021.21,AUD,active,2021-12-24,,,,,,,,,,,,,,,,,,,,,,
A0087,Account,,,,,,,,,,C0087,credit_card,-2785.8,AUD,active,2020-09-06,,,,,,,,,,,,,,,,,,,,,,
A0088,Account,,,,,,,,,,C0088,savings,30304.42,AUD,active,2022-12-02,,,,,,,,,,,,,,,,,,,,,,
A0089,Account,,,,,,,,,,C0089,credit_card,3381.03,AUD,active,2023-12-05,,,,,,,,,,,,,,,,,,,,,,
A0090,Account,,,,,,,,,,C0090,checking,100584.1,AUD,suspended,2023-04-11,,,,,,,,,,,,,,,,,,,,,,
A0091,Account,,,,,,,,,,C0091,savings,70022.58,AUD,active,2022-12-09,,,,,,,,,,,,,,,,,,,,,,
A0092,Account,,,,,,,,,,C0092,checking,25584.48,AUD,suspended,2022-09-20,,,,,,,,,,,,,,,,,,,,,,
A0093,Account,,,,,,,,,,C0093,credit_card,34509.65,AUD,active,2021-07-25,,,,,,,,,,,,,,,,,,,,,,
A0094,Account,,,,,,,,,,C0094,checking,16660.76,AUD,active,2020-12-10,,,,,,,,,,,,,,,,,,,,,,
A0095,Account,,,,,,,,,,C0095,checking,86581.61,AUD,active,2020-07-27,,,,,,,,,,,,,,,,,,,,,,
A0096,Account,,,,,,,,,,C0096,checking,141249.85,AUD,active,2020-08-26,,,,,,,,,,,,,,,,,,,,,,
A0097,Account,,,,,,,,,,C0097,savings,89018.63,AUD,closed,2023-03-08,,,,,,,,,,,,,,,,,,,,,,
A0098,Account,,,,,,,,,,C0098,savings,15734.25,AUD,active,2021-08-04,,,,,,,,,,,,,,,,,,,,,,
A0099,Account,,,,,,,,,,C0099,credit_card,28022.64,AUD,active,2022-12-27,,,,,,,,,,,,,,,,,,,,,,
A0100,Account,,,,,,,,,,C0100,credit_card,38044.94,AUD,active,2023-11-19,,,,,,,,,,,,,,,,,,,,,,
A0101,Account,,,,,,,,,,C0069,checking,99397.44,AUD,active,2023-03-23,,,,,,,,,,,,,,,,,,,,,,
A0102,Account,,,,,,,,,,C0065,credit_card,13767.71,AUD,active,2023-05-31,,,,,,,,,,,,,,,,,,,,,,
A0103,Account,,,,,,,,,,C0063,savings,65311.75,AUD,active,2023-07-07,,,,,,,,,,,,,,,,,,,,,,
A0104,Account,,,,,,,,,,C0082,checking,106242.64,AUD,active,2023-03-30,,,,,,,,,,,,,,,,,,,,,,
A0105,Account,,,,,,,,,,C0023,credit_card,23696.07,AUD,closed,2022-11-23,,,,,,,,,,,,,,,,,,,,,,
A0106,Account,,,,,,,,,,C0035,credit_card,39450.96,AUD,active,2023-09-19,,,,,,,,,,,,,,,,,,,,,,
A0107,Account,,,,,,,,,,C0100,checking,69998.63,AUD,suspended,2022-03-28,,,,,,,,,,,,,,,,,,,,,,
A0108,Account,,,,,,,,,,C0035,checking,127831.12,AUD,active,2022-04-01,,,,,,,,,,,,,,,,,,,,,,
A0109,Account,,,,,,,,,,C0036,checking,36957.58,AUD,active,2021-07-17,,,,,,,,,,,,,,,,,,,,,,
A0110,Account,,,,,,,,,,C0073,credit_card,31750.37,AUD,active,2023-11-26,,,,,,,,,,,,,,,,,,,,,,
A0111,Account,,,,,,,,,,C0004,checking,127717.45,AUD,active,2020-06-24,,,,,,,,,,,,,,,,,,,,,,
A0112,Account,,,,,,,,,,C0063,savings,53546.33,AUD,active,2023-07-12,,,,,,,,,,,,,,,,,,,,,,
A0113,Account,,,,,,,,,,C0044,checking,132107.84,AUD,active,2023-11-04,,,,,,,,,,,,,,,,,,,,,,
A0114,Account,,,,,,,,,,C0072,savings,77735.77,AUD,active,2020-11-11,,,,,,,,,,,,,,,,,,,,,,
A0115,Account,,,,,,,,,,C0011,savings,108151.16,AUD,active,2022-04-14,,,,,,,,,,,,,,,,,,,,,,
A0116,Account,,,,,,,,,,C0072,savings,103746.1,AUD,closed,2020-09-13,,,,,,,,,,,,,,,,,,,,,,
A0117,Account,,,,,,,,,,C0092,checking,67502.1,AUD,active,2023-08-21,,,,,,,,,,,,,,,,,,,,,,
A0118,Account,,,,,,,,,,C0012,checking,33628.66,AUD,active,2021-11-18,,,,,,,,,,,,,,,,,,,,,,
A0119,Account,,,,,,,,,,C0040,credit_card,26985.56,AUD,active,2022-11-23,,,,,,,,,,,,,,,,,,,,,,
A0120,Account,,,,,,,,,,C0071,credit_card,13906.66,AUD,active,2023-01-19,,,,,,,,,,,,,,,,,,,,,,
A0121,Account,,,,,,,,,,C0043,checking,105576.81,AUD,active,2022-01-30,,,,,,,,,,,,,,,,,,,,,,
A0122,Account,,,,,,,,,,C0040,checking,34965.44,AUD,active,2023-10-29,,,,,,,,,,,,,,,,,,,,,,
A0123,Account,,,,,,,,,,C0041,savings,111560.72,AUD,active,2021-11-24,,,,,,,,,,,,,,,,,,,,,,
A0124,Account,,,,,,,,,,C0025,savings,110921.4,AUD,active,2021-12-06,,,,,,,,,,,,,,,,,,,,,,
A0125,Account,,,,,,,,,,C0093,credit_card,48713.39,AUD,active,2022-03-09,,,,,,,,,,,,,,,,,,,,,,
A0126,Account,,,,,,,,,,C0077,checking,147086.34,AUD,active,2021-12-11,,,,,,,,,,,,,,,,,,,,,,
A0127,Account,,,,,,,,,,C0038,savings,54451.72,AUD,active,2020-03-31,,,,,,,,,,,,,,,,,,,,,,
A0128,Account,,,,,,,,,,C0002,credit_card,24377.43,AUD,active,2021-12-20,,,,,,,,,,,,,,,,,,,,,,
A0129,Account,,,,,,,,,,C0006,savings,83227.17,AUD,active,2023-06-08,,,,,,,,,,,,,,,,,,,,,,
A0130,Account,,,,,,,,,,C0082,checking,15836.85,AUD,active,2023-01-29,,,,,,,,,,,,,,,,,,,,,,
A0131,Account,,,,,,,,,,C0074,checking,70674.84,AUD,active,2021-09-08,,,,,,,,,,,,,,,,,,,,,,
A0132,Account,,,,,,,,,,C0044,savings,144841.9,AUD,active,2023-06-23,,,,,,,,,,,,,,,,,,,,,,
A0133,Account,,,,,,,,,,C0062,savings,123406.29,AUD,active,2023-03-05,,,,,,,,,,,,,,,,,,,,,,
A0134,Account,,,,,,,,,,C0063,savings,86764.66,AUD,closed,2022-06-18,,,,,,,,,,,,,,,,,,,,,,
A0135,Account,,,,,,,,,,C0007,savings,22805.04,AUD,suspended,2020-03-12,,,,,,,,,,,,,,,,,,,,,,
A0136,Account,,,,,,,,,,C0039,savings,149090.76,AUD,active,2021-06-20,,,,,,,,,,,,,,,,,,,,,,
A0137,Account,,,,,,,,,,C0072,checking,91144.49,AUD,suspended,2020-04-10,,,,,,,,,,,,,,,,,,,,,,
A0138,Account,,,,,,,,,,C0029,credit_card,15920.79,AUD,active,2020-04-04,,,,,,,,,,,,,,,,,,,,,,
A0139,Account,,,,,,,,,,C0039,credit_card,49451.72,AUD,active,2023-12-22,,,,,,,,,,,,,,,,,,,,,,
A0140,Account,,,,,,,,,,C0073,credit_card,-1687.33,AUD,active,2020-02-20,,,,,,,,,,,,,,,,,,,,,,
A0141,Account,,,,,,,,,,C0098,savings,94014.5,AUD,active,2021-09-28,,,,,,,,,,,,,,,,,,,,,,
A0142,Account,,,,,,,,,,C0085,savings,23980.04,AUD,active,2023-04-10,,,,,,,,,,,,,,,,,,,,,,
A0143,Account,,,,,,,,,,C0071,savings,23901.63,AUD,active,2023-04-05,,,,,,,,,,,,,,,,,,,,,,
A0144,Account,,,,,,,,,,C0058,credit_card,27659.62,AUD,active,2023-02-07,,,,,,,,,,,,,,,,,,,,,,
A0145,Account,,,,,,,,,,C0005,savings,43571.68,AUD,active,2021-10-16,,,,,,,,,,,,,,,,,,,,,,
A0146,Account,,,,,,,,,,C0090,checking,11141.37,AUD,active,2023-10-17,,,,,,,,,,,,,,,,,,,,,,
A0147,Account,,,,,,,,,,C0034,credit_card,27438.43,AUD,active,2021-11-28,,,,,,,,,,,,,,,,,,,,,,
A0148,Account,,,,,,,,,,C0055,savings,81912.08,AUD,closed,2021-08-07,,,,,,,,,,,,,,,,,,,,,,
A0149,Account,,,,,,,,,,C0020,checking,124081.36,AUD,active,2022-11-27,,,,,,,,,,,,,,,,,,,,,,
A0150,Account,,,,,,,,,,C0008,savings,118997.97,AUD,suspended,2023-09-21,,,,,,,,,,,,,,,,,,,,,,
D0001,Device,,,,,,,,,,,,,,,,tablet,Linux,b4d42b3ebc794d34,IP0010,2022-04-14,,,,,,,,,,,,,,,,,
D0002,Device,,,,,,,,,,,,,,,,desktop,iOS 17,aab11b5e66264f74,IP0015,2023-10-31,,,,,,,,,,,,,,,,,
D0003,Device,,,,,,,,,,,,,,,,tablet,Windows 11,aa180c21bf584e1a,IP0013,2022-04-03,,,,,,,,,,,,,,,,,
D0004,Device,,,,,,,,,,,,,,,,desktop,Linux,1a2b2e804d0d4932,IP0018,2023-02-22,,,,,,,,,,,,,,,,,
D0005,Device,,,,,,,,,,,,,,,,desktop,macOS 14,f5e3bfa567594a80,IP0003,2023-02-15,,,,,,,,,,,,,,,,,
D0006,Device,,,,,,,,,,,,,,,,tablet,iOS 17,a39c7612d2de40d4,IP0014,2023-07-20,,,,,,,,,,,,,,,,,
D0007,Device,,,,,,,,,,,,,,,,tablet,Windows 11,0f45e024043b4bde,IP0020,2023-10-11,,,,,,,,,,,,,,,,,
D0008,Device,,,,,,,,,,,,,,,,desktop,iOS 17,c327c07d1a1f41a5,IP0003,2023-08-11,,,,,,,,,,,,,,,,,
D0009,Device,,,,,,,,,,,,,,,,mobile,Linux,85d0e8b048be4277,IP0019,2022-08-20,,,,,,,,,,,,,,,,,
D0010,Device,,,,,,,,,,,,,,,,mobile,Windows 11,ddbad55bb98247cd,IP0019,2023-06-08,,,,,,,,,,,,,,,,,
D0011,Device,,,,,,,,,,,,,,,,mobile,Android 14,9c115bc2e5c24110,IP0016,2023-02-27,,,,,,,,,,,,,,,,,
D0012,Device,,,,,,,,,,,,,,,,tablet,macOS 14,2f5f841a2ca149b3,IP0009,2023-02-18,,,,,,,,,,,,,,,,,
D0013,Device,,,,,,,,,,,,,,,,mobile,Linux,a18957eebba94085,IP0014,2023-10-02,,,,,,,,,,,,,,,,,
D0014,Device,,,,,,,,,,,,,,,,tablet,macOS 14,e419dd674fbd4808,IP0003,2022-07-12,,,,,,,,,,,,,,,,,
D0015,Device,,,,,,,,,,,,,,,,desktop,Windows 11,35b800b4f3654a7c,IP0014,2022-09-26,,,,,,,,,,,,,,,,,
D0016,Device,,,,,,,,,,,,,,,,desktop,Windows 11,d48e1dfa9067447e,IP0004,2022-08-03,,,,,,,,,,,,,,,,,
D0017,Device,,,,,,,,,,,,,,,,mobile,Windows 11,c516331e1d3d45d4,IP0014,2023-12-30,,,,,,,,,,,,,,,,,
D0018,Device,,,,,,,,,,,,,,,,tablet,macOS 14,4559c5e15b184e4e,IP0010,2023-08-18,,,,,,,,,,,,,,,,,
D0019,Device,,,,,,,,,,,,,,,,tablet,macOS 14,cfce00d5aa6e40ad,IP0018,2022-01-26,,,,,,,,,,,,,,,,,
D0020,Device,,,,,,,,,,,,,,,,mobile,macOS 14,246962356bdc410e,IP0003,2022-11-22,,,,,,,,,,,,,,,,,
D0021,Device,,,,,,,,,,,,,,,,desktop,Windows 11,90711d69618a48af,IP0011,2023-08-19,,,,,,,,,,,,,,,,,
D0022,Device,,,,,,,,,,,,,,,,mobile,macOS 14,6bc45c228f79440c,IP0017,2022-07-06,,,,,,,,,,,,,,,,,
D0023,Device,,,,,,,,,,,,,,,,mobile,Linux,f9bbe6f6d35e4eb3,IP0015,2022-02-22,,,,,,,,,,,,,,,,,
D0024,Device,,,,,,,,,,,,,,,,desktop,iOS 17,9d8c4dd4d5ee4760,IP0007,2023-04-07,,,,,,,,,,,,,,,,,
D0025,Device,,,,,,,,,,,,,,,,tablet,Windows 11,f97e0e2176b54c43,IP0020,2022-12-13,,,,,,,,,,,,,,,,,
D0026,Device,,,,,,,,,,,,,,,,desktop,macOS 14,b347c1a17363442b,IP0002,2023-06-06,,,,,,,,,,,,,,,,,
D0027,Device,,,,,,,,,,,,,,,,mobile,Windows 11,9c2f2d4476bd4ed3,IP0018,2023-11-09,,,,,,,,,,,,,,,,,
D0028,Device,,,,,,,,,,,,,,,,mobile,Windows 11,9768472f8f104959,IP0015,2022-07-10,,,,,,,,,,,,,,,,,
D0029,Device,,,,,,,,,,,,,,,,tablet,macOS 14,8aea7cbaa8b444ec,IP0004,2022-02-04,,,,,,,,,,,,,,,,,
D0030,Device,,,,,,,,,,,,,,,,mobile,Linux,f916abe14f9a4e33,IP0008,2022-12-07,,,,,,,,,,,,,,,,,
D0031,Device,,,,,,,,,,,,,,,,tablet,Android 14,d1d848b4709940ce,IP0010,2023-02-24,,,,,,,,,,,,,,,,,
D0032,Device,,,,,,,,,,,,,,,,tablet,iOS 17,06a2fde9c7544d19,IP0018,2023-08-09,,,,,,,,,,,,,,,,,
D0033,Device,,,,,,,,,,,,,,,,desktop,iOS 17,50be0e490e244724,IP0008,2022-04-19,,,,,,,,,,,,,,,,,
D0034,Device,,,,,,,,,,,,,,,,mobile,macOS 14,802bb0484ca64632,IP0009,2022-08-13,,,,,,,,,,,,,,,,,
D0035,Device,,,,,,,,,,,,,,,,tablet,Android 14,352caa5c71804e60,IP0016,2023-09-26,,,,,,,,,,,,,,,,,
D0036,Device,,,,,,,,,,,,,,,,tablet,Windows 11,ddfb182aa8304384,IP0017,2023-03-24,,,,,,,,,,,,,,,,,
D0037,Device,,,,,,,,,,,,,,,,tablet,Windows 11,e3b6d3dddd154f2a,IP0014,2023-03-25,,,,,,,,,,,,,,,,,
D0038,Device,,,,,,,,,,,,,,,,desktop,macOS 14,c5e12c112be346a4,IP0008,2023-08-24,,,,,,,,,,,,,,,,,
D0039,Device,,,,,,,,,,,,,,,,desktop,Linux,c946d9ed352245a2,IP0005,2023-09-28,,,,,,,,,,,,,,,,,
D0040,Device,,,,,,,,,,,,,,,,desktop,Android 14,ff09a5c68c35438e,IP0020,2022-07-04,,,,,,,,,,,,,,,,,
D0041,Device,,,,,,,,,,,,,,,,tablet,Android 14,b2e0020a53e94255,IP0003,2023-11-12,,,,,,,,,,,,,,,,,
D0042,Device,,,,,,,,,,,,,,,,desktop,macOS 14,37bf4bda9e8440f9,IP0011,2023-05-28,,,,,,,,,,,,,,,,,
D0043,Device,,,,,,,,,,,,,,,,tablet,Windows 11,635824a7eedf495f,IP0004,2022-06-21,,,,,,,,,,,,,,,,,
D0044,Device,,,,,,,,,,,,,,,,desktop,Windows 11,d1e13863a3e148d7,IP0019,2022-08-22,,,,,,,,,,,,,,,,,
D0045,Device,,,,,,,,,,,,,,,,tablet,macOS 14,9d1639d0d6424741,IP0005,2022-02-17,,,,,,,,,,,,,,,,,
D0046,Device,,,,,,,,,,,,,,,,desktop,Linux,e3217f06ed85458b,IP0016,2023-04-05,,,,,,,,,,,,,,,,,
D0047,Device,,,,,,,,,,,,,,,,desktop,Windows 11,364d08a4e50645f9,IP0018,2023-12-10,,,,,,,,,,,,,,,,,
D0048,Device,,,,,,,,,,,,,,,,tablet,macOS 14,9490c7393f6045e1,IP0015,2023-05-02,,,,,,,,,,,,,,,,,
D0049,Device,,,,,,,,,,,,,,,,desktop,Android 14,9ab5b4c8b90446a4,IP0008,2022-11-28,,,,,,,,,,,,,,,,,
D0050,Device,,,,,,,,,,,,,,,,tablet,macOS 14,5cdf3305e691419d,IP0008,2023-01-20,,,,,,,,,,,,,,,,,
M0001,Merchant,,,,,,,SG,,,,,,,,,,,,,,David-Powers,electronics,Singapore,1.5947,104.0252,low,2020-09-18,,,,,,,,,,
M0002,Merchant,,,,,,,SG,,,,,,,,,,,,,,Miles-Hodgson,jewelry,Singapore,1.3453,103.357,low,2022-07-31,,,,,,,,,,
M0003,Merchant,,,,,,,US,,,,,,,,,,,,,,Atkinson LLC,grocery,New York,40.3097,-73.5996,medium,2019-03-26,,,,,,,,,,
M0004,Merchant,,,,,,,AU,,,,,,,,,,,,,,Hart Group,restaurant,Sydney,-33.4991,151.68,medium,2022-07-06,,,,,,,,,,
M0005,Merchant,,,,,,,AU,,,,,,,,,,,,,,Sanchez-Harris,gaming,Melbourne,-37.5285,144.725,high,2018-09-04,,,,,,,,,,
M0006,Merchant,,,,,,,SG,,,,,,,,,,,,,,Davis-Hardy,grocery,Singapore,1.7023,104.1793,low,2018-06-11,,,,,,,,,,
M0007,Merchant,,,,,,,SG,,,,,,,,,,,,,,Nunez-Morrison,travel,Singapore,1.7224,103.3559,medium,2019-08-09,,,,,,,,,,
M0008,Merchant,,,,,,,AU,,,,,,,,,,,,,,"Davies, Brennan and Kelly",gas_station,Melbourne,-37.3126,145.2068,low,2020-07-31,,,,,,,,,,
M0009,Merchant,,,,,,,SG,,,,,,,,,,,,,,Giles Ltd,grocery,Singapore,1.2937,104.014,low,2022-01-28,,,,,,,,,,
M0010,Merchant,,,,,,,AU,,,,,,,,,,,,,,"Munoz, Harris and Herman",electronics,Sydney,-33.5739,151.0034,low,2020-09-27,,,,,,,,,,
M0011,Merchant,,,,,,,US,,,,,,,,,,,,,,Owens-Wong,jewelry,New York,40.4542,-74.0979,low,2020-03-24,,,,,,,,,,
M0012,Merchant,,,,,,,AU,,,,,,,,,,,,,,"Andrade, Owens and Lang",restaurant,Brisbane,-27.891,153.4008,low,2021-12-30,,,,,,,,,,
M0013,Merchant,,,,,,,AU,,,,,,,,,,,,,,Wood Group,gaming,Perth,-31.5372,115.5031,high,2022-10-15,,,,,,,,,,
M0014,Merchant,,,,,,,NG,,,,,,,,,,,,,,"Thomas, Green and Donovan",online_retail,Lagos,6.2753,2.8894,medium,2021-07-22,,,,,,,,,,
M0015,Merchant,,,,,,,NG,,,,,,,,,,,,,,Gonzalez and Sons,online_retail,Lagos,6.178,3.3217,medium,2022-11-07,,,,,,,,,,
M0016,Merchant,,,,,,,US,,,,,,,,,,,,,,Pierce-Harding,money_transfer,New York,40.5092,-73.548,high,2020-03-11,,,,,,,,,,
M0017,Merchant,,,,,,,UK,,,,,,,,,,,,,,"May, Henry and Jackson",gaming,London,51.8553,-0.4308,high,2019-06-11,,,,,,,,,,
M0018,Merchant,,,,,,,SG,,,,,,,,,,,,,,"Payne, White and Preston",gaming,Singapore,0.9567,103.7014,high,2018-07-03,,,,,,,,,,
M0019,Merchant,,,,,,,US,,,,,,,,,,,,,,Bryant Inc,money_transfer,New York,40.5059,-73.8107,high,2018-06-01,,,,,,,,,,
M0020,Merchant,,,,,,,AU,,,,,,,,,,,,,,Taylor-Mccoy,jewelry,Sydney,-34.3619,151.5751,low,2019-04-16,,,,,,,,,,
M0021,Merchant,,,,,,,AU,,,,,,,,,,,,,,Wagner LLC,money_transfer,Sydney,-33.6248,151.5428,high,2023-04-05,,,,,,,,,,
M0022,Merchant,,,,,,,UK,,,,,,,,,,,,,,"McDonald, Walker and Slater",gas_station,London,51.8119,-0.411,high,2018-01-22,,,,,,,,,,
M0023,Merchant,,,,,,,AU,,,,,,,,,,,,,,"Ali, Brown and Wood",money_transfer,Perth,-32.1994,116.1156,high,2020-06-10,,,,,,,,,,
M0024,Merchant,,,,,,,AU,,,,,,,,,,,,,,"Li, Craig and Drake",grocery,Brisbane,-27.6611,152.9708,low,2018-11-30,,,,,,,,,,
M0025,Merchant,,,,,,,US,,,,,,,,,,,,,,"Hernandez, Lee and Fox",restaurant,New York,41.1196,-74.1833,low,2020-04-11,,,,,,,,,,
M0026,Merchant,,,,,,,SG,,,,,,,,,,,,,,Watson Group,restaurant,Singapore,0.9822,103.8594,low,2022-10-23,,,,,,,,,,
M0027,Merchant,,,,,,,US,,,,,,,,,,,,,,"Perez, Sutton and Abbott",cryptocurrency,New York,40.7118,-74.2375,high,2018-04-10,,,,,,,,,,
M0028,Merchant,,,,,,,AU,,,,,,,,,,,,,,Gray-Tran,online_retail,Brisbane,-27.0026,152.8251,medium,2023-06-03,,,,,,,,,,
M0029,Merchant,,,,,,,US,,,,,,,,,,,,,,"Jackson, Porter and Hamilton",grocery,New York,41.1729,-74.3692,medium,2022-10-26,,,,,,,,,,
M0030,Merchant,,,,,,,AU,,,,,,,,,,,,,,"Ellison, Hall and Valenzuela",jewelry,Perth,-32.0842,116.1507,medium,2022-10-28,,,,,,,,,,
IP0001,IP_Address,,,,,,,AU,,,,,,,,,,,,,,,,,,,,,132.194.30.93,Sydney,False,False,Telstra,,,,,
IP0002,IP_Address,,,,,,,NG,,,,,,,,,,,,,,,,,,,,,170.33.177.1,Lagos,False,False,Azure,,,,,
IP0003,IP_Address,,,,,,,UK,,,,,,,,,,,,,,,,,,,,,141.66.20.30,London,False,False,DigitalOcean,,,,,
IP0004,IP_Address,,,,,,,US,,,,,,,,,,,,,,,,,,,,,57.125.174.148,New York,True,True,Telstra,,,,,
IP0005,IP_Address,,,,,,,US,,,,,,,,,,,,,,,,,,,,,143.99.229.125,New York,False,False,Optus,,,,,
IP0006,IP_Address,,,,,,,AU,,,,,,,,,,,,,,,,,,,,,186.157.135.230,Melbourne,False,False,Vodafone,,,,,
IP0007,IP_Address,,,,,,,UK,,,,,,,,,,,,,,,,,,,,,210.130.122.201,London,False,False,Telstra,,,,,
IP0008,IP_Address,,,,,,,AU,,,,,,,,,,,,,,,,,,,,,198.141.191.12,Brisbane,True,True,Vodafone,,,,,
IP0009,IP_Address,,,,,,,AU,,,,,,,,,,,,,,,,,,,,,132.221.123.164,Melbourne,True,False,Optus,,,,,
IP0010,IP_Address,,,,,,,SG,,,,,,,,,,,,,,,,,,,,,195.150.57.82,Singapore,False,False,Azure,,,,,
IP0011,IP_Address,,,,,,,SG,,,,,,,,,,,,,,,,,,,,,60.213.208.121,Singapore,False,False,Azure,,,,,
IP0012,IP_Address,,,,,,,AU,,,,,,,,,,,,,,,,,,,,,103.128.111.239,Brisbane,False,False,Azure,,,,,
IP0013,IP_Address,,,,,,,AU,,,,,,,,,,,,,,,,,,,,,56.83.28.135,Melbourne,False,False,AWS,,,,,
IP0014,IP_Address,,,,,,,SG,,,,,,,,,,,,,,,,,,,,,215.226.234.166,Singapore,False,False,TPG,,,,,
IP0015,IP_Address,,,,,,,AU,,,,,,,,,,,,,,,,,,,,,73.222.193.153,Sydney,False,False,Optus,,,,,
IP0016,IP_Address,,,,,,,NG,,,,,,,,,,,,,,,,,,,,,194.157.250.194,Lagos,False,False,Optus,,,,,
IP0017,IP_Address,,,,,,,US,,,,,,,,,,,,,,,,,,,,,134.209.186.247,New York,True,False,AWS,,,,,
IP0018,IP_Address,,,,,,,US,,,,,,,,,,,,,,,,,,,,,1.227.180.107,New York,True,True,Telstra,,,,,
IP0019,IP_Address,,,,,,,NG,,,,,,,,,,,,,,,,,,,,,133.150.71.34,Lagos,True,True,Azure,,,,,
IP0020,IP_Address,,,,,,,AU,,,,,,,,,,,,,,,,,,,,,154.29.101.81,Sydney,True,False,Optus,,,,,
T00001,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0080,M0021,64.84,2024-04-17T16:51:32.742326,online
T00002,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0097,M0021,256.6,2024-05-13T17:14:13.832630,wire
T00003,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0109,M0017,21.19,2024-02-02T15:03:43.693117,pos
T00004,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0125,M0007,17.24,2024-01-14T23:12:18.454331,online
T00005,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0139,M0027,93.47,2024-04-29T19:25:14.185709,wire
T00006,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0097,M0005,615.61,2024-01-30T23:06:07.689572,mobile
T00007,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0094,M0022,83.05,2024-05-21T20:49:43.540986,pos
T00008,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0080,M0026,4.67,2024-04-13T05:54:06.641182,mobile
T00009,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0073,M0025,19.79,2024-06-23T21:28:07.887096,pos
T00010,Transaction,,,,,,,AU,,,,,,AUD,pending,,,,,,,,,Brisbane,,,,,,,,,,A0036,M0028,7.89,2024-06-07T05:09:50.433505,wire
T00011,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Brisbane,,,,,,,,,,A0133,M0028,9.3,2024-04-02T22:00:15.456822,mobile
T00012,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0057,M0027,28.37,2024-01-05T19:51:19.111853,online
T00013,Transaction,,,,,,,AU,,,,,,AUD,pending,,,,,,,,,Melbourne,,,,,,,,,,A0096,M0008,25.66,2024-02-10T15:23:46.922602,atm
T00014,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0086,M0026,168.81,2024-05-30T10:20:38.223202,mobile
T00015,Transaction,,,,,,,US,,,,,,AUD,pending,,,,,,,,,New York,,,,,,,,,,A0002,M0029,10.34,2024-05-31T03:04:46.931818,wire
T00016,Transaction,,,,,,,NG,,,,,,AUD,completed,,,,,,,,,Lagos,,,,,,,,,,A0136,M0014,10.76,2024-02-24T12:12:02.841417,online
T00017,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0118,M0003,40.55,2024-04-03T06:47:31.819307,pos
T00018,Transaction,,,,,,,NG,,,,,,AUD,reversed,,,,,,,,,Lagos,,,,,,,,,,A0075,M0014,39.61,2024-04-30T22:43:31.937818,wire
T00019,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0018,M0017,50.65,2024-04-01T21:06:45.093149,online
